danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.559,0.867,5.0,-4.054,0.0,0.0752,0.0307,0.0,0.121,0.401,124.978,audio_features,2VIcYj0rGuylWVI4dAn29H,spotify:track:2VIcYj0rGuylWVI4dAn29H,https://api.spotify.com/v1/tracks/2VIcYj0rGuylWVI4dAn29H,https://api.spotify.com/v1/audio-analysis/2VIcYj0rGuylWVI4dAn29H,172160.0,4.0,
0.654,0.823,5.0,-6.969,1.0,0.0335,0.0409,0.293,0.102,0.761,100.027,audio_features,0gyJUQZG3HTRKsGobSofCw,spotify:track:0gyJUQZG3HTRKsGobSofCw,https://api.spotify.com/v1/tracks/0gyJUQZG3HTRKsGobSofCw,https://api.spotify.com/v1/audio-analysis/0gyJUQZG3HTRKsGobSofCw,232627.0,4.0,
0.549,0.784,5.0,-6.213,0.0,0.0416,0.0346,0.0296,0.117,0.781,165.006,audio_features,46UnU661kUIuYAlRnhvCxB,spotify:track:46UnU661kUIuYAlRnhvCxB,https://api.spotify.com/v1/tracks/46UnU661kUIuYAlRnhvCxB,https://api.spotify.com/v1/audio-analysis/46UnU661kUIuYAlRnhvCxB,221893.0,4.0,
0.618,0.398,6.0,-11.868,0.0,0.0496,0.833,0.00655,0.119,0.186,100.06,audio_features,3YGRt6cKlo8yIKKQovjtmi,spotify:track:3YGRt6cKlo8yIKKQovjtmi,https://api.spotify.com/v1/tracks/3YGRt6cKlo8yIKKQovjtmi,https://api.spotify.com/v1/audio-analysis/3YGRt6cKlo8yIKKQovjtmi,210960.0,4.0,
0.791,0.494,8.0,-11.077,1.0,0.0456,0.478,0.00475,0.0996,0.317,109.998,audio_features,2kpziA4mHuM7Na6La4upg1,spotify:track:2kpziA4mHuM7Na6La4upg1,https://api.spotify.com/v1/tracks/2kpziA4mHuM7Na6La4upg1,https://api.spotify.com/v1/audio-analysis/2kpziA4mHuM7Na6La4upg1,198545.0,4.0,
0.787,0.73,10.0,-7.177,1.0,0.0334,0.0422,0.0318,0.0635,0.398,120.013,audio_features,2F7T0Cm1iOkqptcciin1Tk,spotify:track:2F7T0Cm1iOkqptcciin1Tk,https://api.spotify.com/v1/tracks/2F7T0Cm1iOkqptcciin1Tk,https://api.spotify.com/v1/audio-analysis/2F7T0Cm1iOkqptcciin1Tk,191000.0,4.0,
0.528,0.737,0.0,-5.705,1.0,0.0296,0.0144,0.692,0.0739,0.175,84.029,audio_features,1pnwoWbZcS77Dx0jQVYK8X,spotify:track:1pnwoWbZcS77Dx0jQVYK8X,https://api.spotify.com/v1/tracks/1pnwoWbZcS77Dx0jQVYK8X,https://api.spotify.com/v1/audio-analysis/1pnwoWbZcS77Dx0jQVYK8X,246149.0,4.0,
0.608,0.926,9.0,-4.946,0.0,0.0286,0.0216,0.106,0.116,0.365,113.017,audio_features,2jlGGSZXifZOrzo2FMlnxz,spotify:track:2jlGGSZXifZOrzo2FMlnxz,https://api.spotify.com/v1/tracks/2jlGGSZXifZOrzo2FMlnxz,https://api.spotify.com/v1/audio-analysis/2jlGGSZXifZOrzo2FMlnxz,251027.0,4.0,
0.743,0.564,5.0,-8.761,1.0,0.045,0.299,0.000693,0.109,0.505,120.012,audio_features,0OfZ9imMwFU03zc2wl8pBt,spotify:track:0OfZ9imMwFU03zc2wl8pBt,https://api.spotify.com/v1/tracks/0OfZ9imMwFU03zc2wl8pBt,https://api.spotify.com/v1/audio-analysis/0OfZ9imMwFU03zc2wl8pBt,198000.0,4.0,
0.74,0.831,5.0,-7.321,1.0,0.0456,0.444,0.00304,0.0769,0.448,121.034,audio_features,6UqRGwjwYL0stXbaodTxwo,spotify:track:6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/tracks/6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/audio-analysis/6UqRGwjwYL0stXbaodTxwo,210853.0,4.0,
0.706,0.802,5.0,-5.427,0.0,0.0348,0.0122,0.00303,0.117,0.716,122.004,audio_features,5yBTaAR2GZWCrDdUqkIuUh,spotify:track:5yBTaAR2GZWCrDdUqkIuUh,https://api.spotify.com/v1/tracks/5yBTaAR2GZWCrDdUqkIuUh,https://api.spotify.com/v1/audio-analysis/5yBTaAR2GZWCrDdUqkIuUh,238646.0,4.0,
0.675,0.719,11.0,-6.393,0.0,0.0383,0.0271,0.0376,0.0939,0.391,110.388,audio_features,42JmSZ977by4p0AW0y558P,spotify:track:42JmSZ977by4p0AW0y558P,https://api.spotify.com/v1/tracks/42JmSZ977by4p0AW0y558P,https://api.spotify.com/v1/audio-analysis/42JmSZ977by4p0AW0y558P,233000.0,4.0,
0.534,0.721,11.0,-7.307,0.0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,audio_features,1UqhkbzB1kuFwt2iy4h29Q,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/tracks/1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/audio-analysis/1UqhkbzB1kuFwt2iy4h29Q,249520.0,3.0,
0.484,0.0821,9.0,-20.509,0.0,0.0531,0.961,0.0874,0.11,0.176,118.922,audio_features,3Vj9SYcisXn7qmLrDe75k1,spotify:track:3Vj9SYcisXn7qmLrDe75k1,https://api.spotify.com/v1/tracks/3Vj9SYcisXn7qmLrDe75k1,https://api.spotify.com/v1/audio-analysis/3Vj9SYcisXn7qmLrDe75k1,253418.0,4.0,
0.337,0.332,0.0,-9.575,0.0,0.029,0.663,0.0183,0.101,0.0612,139.951,audio_features,3GsiU7uxObWo0SV3lxa1x9,spotify:track:3GsiU7uxObWo0SV3lxa1x9,https://api.spotify.com/v1/tracks/3GsiU7uxObWo0SV3lxa1x9,https://api.spotify.com/v1/audio-analysis/3GsiU7uxObWo0SV3lxa1x9,303907.0,4.0,
0.594,0.555,9.0,-6.689,0.0,0.0377,0.541,0.151,0.286,0.52,123.069,audio_features,6HqWcIutC3Bwk6awM1jnGP,spotify:track:6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/tracks/6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/audio-analysis/6HqWcIutC3Bwk6awM1jnGP,211227.0,4.0,
0.55,0.899,5.0,-5.241,0.0,0.0695,0.00553,0.00789,0.111,0.51,124.056,audio_features,6EMoFOfRE7gudmtp4m5CXJ,spotify:track:6EMoFOfRE7gudmtp4m5CXJ,https://api.spotify.com/v1/tracks/6EMoFOfRE7gudmtp4m5CXJ,https://api.spotify.com/v1/audio-analysis/6EMoFOfRE7gudmtp4m5CXJ,239760.0,4.0,
0.486,0.449,5.0,-10.298,1.0,0.0267,0.166,2.23e-06,0.54,0.549,100.456,audio_features,0pQskrTITgmCMyr85tb9qq,spotify:track:0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq,254293.0,4.0,
0.437,0.267,7.0,-10.296,1.0,0.0314,0.905,0.0272,0.156,0.188,124.711,audio_features,1hCPeTiNvuB4aHJsFqXr01,spotify:track:1hCPeTiNvuB4aHJsFqXr01,https://api.spotify.com/v1/tracks/1hCPeTiNvuB4aHJsFqXr01,https://api.spotify.com/v1/audio-analysis/1hCPeTiNvuB4aHJsFqXr01,288141.0,4.0,
0.548,0.475,1.0,-12.42,1.0,0.0355,0.615,0.808,0.0944,0.0349,126.976,audio_features,0UrvIS9YOQL814w4LCtNGB,spotify:track:0UrvIS9YOQL814w4LCtNGB,https://api.spotify.com/v1/tracks/0UrvIS9YOQL814w4LCtNGB,https://api.spotify.com/v1/audio-analysis/0UrvIS9YOQL814w4LCtNGB,294667.0,4.0,
0.402,0.843,2.0,-3.835,0.0,0.101,0.535,0.0,0.503,0.245,84.085,audio_features,0x2VaCNfT2xoyrcI3wM42S,spotify:track:0x2VaCNfT2xoyrcI3wM42S,https://api.spotify.com/v1/tracks/0x2VaCNfT2xoyrcI3wM42S,https://api.spotify.com/v1/audio-analysis/0x2VaCNfT2xoyrcI3wM42S,208267.0,4.0,
0.641,0.886,11.0,-3.583,1.0,0.0594,0.0488,0.0,0.843,0.839,140.058,audio_features,6gp4WaJIxgEwgRLvlelmwa,spotify:track:6gp4WaJIxgEwgRLvlelmwa,https://api.spotify.com/v1/tracks/6gp4WaJIxgEwgRLvlelmwa,https://api.spotify.com/v1/audio-analysis/6gp4WaJIxgEwgRLvlelmwa,229627.0,4.0,
0.558,0.647,6.0,-5.851,1.0,0.0638,0.603,0.0,0.0739,0.266,124.01,audio_features,43Ihf4Lp2OiH4RLtB78NcN,spotify:track:43Ihf4Lp2OiH4RLtB78NcN,https://api.spotify.com/v1/tracks/43Ihf4Lp2OiH4RLtB78NcN,https://api.spotify.com/v1/audio-analysis/43Ihf4Lp2OiH4RLtB78NcN,281866.0,4.0,
0.664,0.726,10.0,-4.899,1.0,0.0329,0.211,0.0,0.272,0.538,97.749,audio_features,0xvheQU4o81CSf8BRTI90A,spotify:track:0xvheQU4o81CSf8BRTI90A,https://api.spotify.com/v1/tracks/0xvheQU4o81CSf8BRTI90A,https://api.spotify.com/v1/audio-analysis/0xvheQU4o81CSf8BRTI90A,209107.0,4.0,
0.35,0.208,8.0,-9.811,0.0,0.0518,0.9,0.0,0.165,0.188,171.094,audio_features,15P9zM3pGP4yXO5wTKkJ7Z,spotify:track:15P9zM3pGP4yXO5wTKkJ7Z,https://api.spotify.com/v1/tracks/15P9zM3pGP4yXO5wTKkJ7Z,https://api.spotify.com/v1/audio-analysis/15P9zM3pGP4yXO5wTKkJ7Z,166427.0,3.0,
0.614,0.807,10.0,-3.405,0.0,0.0529,0.13,0.0,0.255,0.427,99.989,audio_features,2Pf6Lix1tixacmos5pvCOw,spotify:track:2Pf6Lix1tixacmos5pvCOw,https://api.spotify.com/v1/tracks/2Pf6Lix1tixacmos5pvCOw,https://api.spotify.com/v1/audio-analysis/2Pf6Lix1tixacmos5pvCOw,200987.0,4.0,
0.661,0.843,8.0,-3.117,0.0,0.0427,0.0553,0.0,0.394,0.757,128.001,audio_features,3QVGEHyj4IhoDkiFHktzvT,spotify:track:3QVGEHyj4IhoDkiFHktzvT,https://api.spotify.com/v1/tracks/3QVGEHyj4IhoDkiFHktzvT,https://api.spotify.com/v1/audio-analysis/3QVGEHyj4IhoDkiFHktzvT,204986.0,4.0,
0.704,0.561,4.0,-5.376,0.0,0.0473,0.618,0.0,0.0573,0.377,120.004,audio_features,1Lczbl4rrFN91IcyidUqqC,spotify:track:1Lczbl4rrFN91IcyidUqqC,https://api.spotify.com/v1/tracks/1Lczbl4rrFN91IcyidUqqC,https://api.spotify.com/v1/audio-analysis/1Lczbl4rrFN91IcyidUqqC,252147.0,4.0,
0.47,0.749,11.0,-3.993,0.0,0.0324,0.00101,0.0,0.308,0.346,85.046,audio_features,0Cl5kShLrsbvLxuwfIBEnT,spotify:track:0Cl5kShLrsbvLxuwfIBEnT,https://api.spotify.com/v1/tracks/0Cl5kShLrsbvLxuwfIBEnT,https://api.spotify.com/v1/audio-analysis/0Cl5kShLrsbvLxuwfIBEnT,175880.0,4.0,
0.635,0.812,8.0,-4.724,1.0,0.0362,0.0582,0.0,0.135,0.485,137.976,audio_features,5g1EONU0jM4TuTznKxGirt,spotify:track:5g1EONU0jM4TuTznKxGirt,https://api.spotify.com/v1/tracks/5g1EONU0jM4TuTznKxGirt,https://api.spotify.com/v1/audio-analysis/5g1EONU0jM4TuTznKxGirt,197958.0,4.0,
0.643,0.747,8.0,-4.372,0.0,0.0396,0.216,4.54e-06,0.415,0.61,137.997,audio_features,0orRfRjSE3h7vOEdQ4VSPH,spotify:track:0orRfRjSE3h7vOEdQ4VSPH,https://api.spotify.com/v1/tracks/0orRfRjSE3h7vOEdQ4VSPH,https://api.spotify.com/v1/audio-analysis/0orRfRjSE3h7vOEdQ4VSPH,203693.0,4.0,
0.479,0.577,7.0,-10.594,0.0,0.0352,0.209,0.00104,0.106,0.161,117.1,audio_features,22SGlQsF7zpvGkLyi2rg1K,spotify:track:22SGlQsF7zpvGkLyi2rg1K,https://api.spotify.com/v1/tracks/22SGlQsF7zpvGkLyi2rg1K,https://api.spotify.com/v1/audio-analysis/22SGlQsF7zpvGkLyi2rg1K,220342.0,4.0,
0.768,0.649,11.0,-6.29,0.0,0.0845,0.188,0.000615,0.14,0.522,102.006,audio_features,5KmwE6KlFaQn4Une3LTrhs,spotify:track:5KmwE6KlFaQn4Une3LTrhs,https://api.spotify.com/v1/tracks/5KmwE6KlFaQn4Une3LTrhs,https://api.spotify.com/v1/audio-analysis/5KmwE6KlFaQn4Une3LTrhs,186333.0,4.0,
0.552,0.647,10.0,-9.247,0.0,0.035,0.0581,0.000539,0.0949,0.381,157.945,audio_features,18QnuOfBATMFLDxfYwSqbX,spotify:track:18QnuOfBATMFLDxfYwSqbX,https://api.spotify.com/v1/tracks/18QnuOfBATMFLDxfYwSqbX,https://api.spotify.com/v1/audio-analysis/18QnuOfBATMFLDxfYwSqbX,350886.0,4.0,
0.268,0.56,2.0,-6.734,0.0,0.0471,0.521,0.207,0.0782,0.334,178.766,audio_features,3HszEQiMdPTNcglWcnMGk3,spotify:track:3HszEQiMdPTNcglWcnMGk3,https://api.spotify.com/v1/tracks/3HszEQiMdPTNcglWcnMGk3,https://api.spotify.com/v1/audio-analysis/3HszEQiMdPTNcglWcnMGk3,246999.0,4.0,
0.383,0.43,10.0,-8.644,1.0,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,audio_features,70K0ezmzYEZeqoSaZMyP7o,spotify:track:70K0ezmzYEZeqoSaZMyP7o,https://api.spotify.com/v1/tracks/70K0ezmzYEZeqoSaZMyP7o,https://api.spotify.com/v1/audio-analysis/70K0ezmzYEZeqoSaZMyP7o,280757.0,4.0,
0.425,0.539,5.0,-9.175,1.0,0.0302,0.237,0.361,0.0798,0.367,89.461,audio_features,7tTSHiqJWdglUFdaUorkC0,spotify:track:7tTSHiqJWdglUFdaUorkC0,https://api.spotify.com/v1/tracks/7tTSHiqJWdglUFdaUorkC0,https://api.spotify.com/v1/audio-analysis/7tTSHiqJWdglUFdaUorkC0,348173.0,4.0,
0.421,0.257,9.0,-15.478,1.0,0.0893,0.842,1.07e-06,0.529,0.56,89.79,audio_features,0QXPgY1tUIFpgkt4qeH6fn,spotify:track:0QXPgY1tUIFpgkt4qeH6fn,https://api.spotify.com/v1/tracks/0QXPgY1tUIFpgkt4qeH6fn,https://api.spotify.com/v1/audio-analysis/0QXPgY1tUIFpgkt4qeH6fn,196733.0,4.0,
0.53,0.374,5.0,-10.115,1.0,0.0293,0.834,0.3,0.0577,0.312,109.932,audio_features,40dgsMNit1964ecgly6UTj,spotify:track:40dgsMNit1964ecgly6UTj,https://api.spotify.com/v1/tracks/40dgsMNit1964ecgly6UTj,https://api.spotify.com/v1/audio-analysis/40dgsMNit1964ecgly6UTj,246693.0,4.0,
0.387,0.831,9.0,-7.637,1.0,0.0443,0.0105,0.395,0.096,0.295,154.713,audio_features,1z1x3kI4fRYZSrQ9Rx27fO,spotify:track:1z1x3kI4fRYZSrQ9Rx27fO,https://api.spotify.com/v1/tracks/1z1x3kI4fRYZSrQ9Rx27fO,https://api.spotify.com/v1/audio-analysis/1z1x3kI4fRYZSrQ9Rx27fO,346787.0,4.0,
0.633,0.811,11.0,-5.026,1.0,0.159,0.105,0.000663,0.0642,0.601,92.033,audio_features,2xo3uAjVntQqEkQivZrbwu,spotify:track:2xo3uAjVntQqEkQivZrbwu,https://api.spotify.com/v1/tracks/2xo3uAjVntQqEkQivZrbwu,https://api.spotify.com/v1/audio-analysis/2xo3uAjVntQqEkQivZrbwu,190080.0,4.0,
0.498,0.895,10.0,-3.574,1.0,0.112,0.0235,0.00141,0.232,0.533,118.025,audio_features,33on128N371DqyYj7bpTO7,spotify:track:33on128N371DqyYj7bpTO7,https://api.spotify.com/v1/tracks/33on128N371DqyYj7bpTO7,https://api.spotify.com/v1/audio-analysis/33on128N371DqyYj7bpTO7,206227.0,4.0,
0.648,0.788,2.0,-4.386,1.0,0.0358,0.545,1.23e-05,0.087,0.479,128.023,audio_features,0bA3NI3yaUMhbGLOwrs6cS,spotify:track:0bA3NI3yaUMhbGLOwrs6cS,https://api.spotify.com/v1/tracks/0bA3NI3yaUMhbGLOwrs6cS,https://api.spotify.com/v1/audio-analysis/0bA3NI3yaUMhbGLOwrs6cS,228585.0,4.0,
0.481,0.787,4.0,-5.132,1.0,0.0312,0.0106,0.000646,0.0881,0.773,143.09,audio_features,4FDs1OihmssLQ7NeuXC7F9,spotify:track:4FDs1OihmssLQ7NeuXC7F9,https://api.spotify.com/v1/tracks/4FDs1OihmssLQ7NeuXC7F9,https://api.spotify.com/v1/audio-analysis/4FDs1OihmssLQ7NeuXC7F9,164333.0,4.0,
0.465,0.722,2.0,-6.123,1.0,0.0446,0.00595,1.42e-05,0.238,0.196,166.062,audio_features,0ei8MMPaOpciND66DHEmyJ,spotify:track:0ei8MMPaOpciND66DHEmyJ,https://api.spotify.com/v1/tracks/0ei8MMPaOpciND66DHEmyJ,https://api.spotify.com/v1/audio-analysis/0ei8MMPaOpciND66DHEmyJ,197413.0,4.0,
0.441,0.795,4.0,-7.057,0.0,0.0773,0.0612,0.0144,0.136,0.183,160.063,audio_features,5cIDi1hmgkpikBlhBQhCiP,spotify:track:5cIDi1hmgkpikBlhBQhCiP,https://api.spotify.com/v1/tracks/5cIDi1hmgkpikBlhBQhCiP,https://api.spotify.com/v1/audio-analysis/5cIDi1hmgkpikBlhBQhCiP,246093.0,4.0,
0.81,0.685,9.0,-8.671,1.0,0.0412,0.0426,0.348,0.0928,0.482,109.949,audio_features,3t6bWEYhEgvSYlLSqW8v4J,spotify:track:3t6bWEYhEgvSYlLSqW8v4J,https://api.spotify.com/v1/tracks/3t6bWEYhEgvSYlLSqW8v4J,https://api.spotify.com/v1/audio-analysis/3t6bWEYhEgvSYlLSqW8v4J,238347.0,4.0,
0.644,0.711,0.0,-5.666,1.0,0.0319,0.217,0.000116,0.128,0.204,124.015,audio_features,1pWK2V6wstJKg5i8asqIJu,spotify:track:1pWK2V6wstJKg5i8asqIJu,https://api.spotify.com/v1/tracks/1pWK2V6wstJKg5i8asqIJu,https://api.spotify.com/v1/audio-analysis/1pWK2V6wstJKg5i8asqIJu,222600.0,4.0,
0.74,0.897,2.0,-5.666,1.0,0.0647,0.0655,7.69e-05,0.0762,0.3,111.981,audio_features,1S8RUeOg94CkUxbcpcWTiq,spotify:track:1S8RUeOg94CkUxbcpcWTiq,https://api.spotify.com/v1/tracks/1S8RUeOg94CkUxbcpcWTiq,https://api.spotify.com/v1/audio-analysis/1S8RUeOg94CkUxbcpcWTiq,259907.0,4.0,
0.204,0.323,2.0,-10.371,1.0,0.0325,0.887,0.73,0.319,0.0399,113.384,audio_features,2o4T1vhu0kbTcKCGxFsSiw,spotify:track:2o4T1vhu0kbTcKCGxFsSiw,https://api.spotify.com/v1/tracks/2o4T1vhu0kbTcKCGxFsSiw,https://api.spotify.com/v1/audio-analysis/2o4T1vhu0kbTcKCGxFsSiw,207133.0,3.0,
0.811,0.72,0.0,-7.036,0.0,0.0819,0.307,0.166,0.206,0.627,89.983,audio_features,6E88mMaThm9LeSwOrjqQF6,spotify:track:6E88mMaThm9LeSwOrjqQF6,https://api.spotify.com/v1/tracks/6E88mMaThm9LeSwOrjqQF6,https://api.spotify.com/v1/audio-analysis/6E88mMaThm9LeSwOrjqQF6,224045.0,4.0,
0.611,0.556,1.0,-7.31,1.0,0.056,0.399,0.000228,0.122,0.23,125.979,audio_features,79ScxBoyXW8CV8KT2ds22Y,spotify:track:79ScxBoyXW8CV8KT2ds22Y,https://api.spotify.com/v1/tracks/79ScxBoyXW8CV8KT2ds22Y,https://api.spotify.com/v1/audio-analysis/79ScxBoyXW8CV8KT2ds22Y,241173.0,4.0,
0.571,0.737,9.0,-6.53,0.0,0.027,0.0113,0.000477,0.3,0.0656,127.975,audio_features,4Tp4gRuDo1sIMP6gH9LwuH,spotify:track:4Tp4gRuDo1sIMP6gH9LwuH,https://api.spotify.com/v1/tracks/4Tp4gRuDo1sIMP6gH9LwuH,https://api.spotify.com/v1/audio-analysis/4Tp4gRuDo1sIMP6gH9LwuH,373373.0,4.0,
0.618,0.917,6.0,-1.205,1.0,0.0399,0.00133,0.231,0.068,0.887,121.029,audio_features,4CBM38zmBBV7ytoRU1TuOc,spotify:track:4CBM38zmBBV7ytoRU1TuOc,https://api.spotify.com/v1/tracks/4CBM38zmBBV7ytoRU1TuOc,https://api.spotify.com/v1/audio-analysis/4CBM38zmBBV7ytoRU1TuOc,214427.0,4.0,
0.507,0.316,7.0,-11.296,1.0,0.0407,0.739,1.12e-06,0.124,0.308,78.686,audio_features,1za5f4dEh1Pn7mdn4xahEq,spotify:track:1za5f4dEh1Pn7mdn4xahEq,https://api.spotify.com/v1/tracks/1za5f4dEh1Pn7mdn4xahEq,https://api.spotify.com/v1/audio-analysis/1za5f4dEh1Pn7mdn4xahEq,193884.0,4.0,
0.629,0.572,5.0,-9.332,1.0,0.0307,0.32,0.000853,0.109,0.182,93.997,audio_features,7lbiZC0DtKc9TSCO2wyUPf,spotify:track:7lbiZC0DtKc9TSCO2wyUPf,https://api.spotify.com/v1/tracks/7lbiZC0DtKc9TSCO2wyUPf,https://api.spotify.com/v1/audio-analysis/7lbiZC0DtKc9TSCO2wyUPf,188960.0,4.0,
0.709,0.604,5.0,-5.099,0.0,0.0414,0.561,2.38e-06,0.0968,0.392,101.884,audio_features,5x7MQEdGpSXU1ORb5JRSu2,spotify:track:5x7MQEdGpSXU1ORb5JRSu2,https://api.spotify.com/v1/tracks/5x7MQEdGpSXU1ORb5JRSu2,https://api.spotify.com/v1/audio-analysis/5x7MQEdGpSXU1ORb5JRSu2,244561.0,4.0,
0.403,0.659,2.0,-7.338,1.0,0.0303,0.123,0.0,0.0857,0.435,90.854,audio_features,2ZheGCM31EbCwUfGs0WJB1,spotify:track:2ZheGCM31EbCwUfGs0WJB1,https://api.spotify.com/v1/tracks/2ZheGCM31EbCwUfGs0WJB1,https://api.spotify.com/v1/audio-analysis/2ZheGCM31EbCwUfGs0WJB1,205773.0,4.0,
0.731,0.466,7.0,-9.315,1.0,0.0396,0.548,0.29,0.0996,0.332,117.946,audio_features,3TLcc9bVRRdJoKgzNCqqZ5,spotify:track:3TLcc9bVRRdJoKgzNCqqZ5,https://api.spotify.com/v1/tracks/3TLcc9bVRRdJoKgzNCqqZ5,https://api.spotify.com/v1/audio-analysis/3TLcc9bVRRdJoKgzNCqqZ5,289880.0,4.0,
0.715,0.807,10.0,-10.402,0.0,0.0515,0.0294,0.828,0.442,0.458,104.016,audio_features,4MY8NLRDPXKn6CCsGLweLL,spotify:track:4MY8NLRDPXKn6CCsGLweLL,https://api.spotify.com/v1/tracks/4MY8NLRDPXKn6CCsGLweLL,https://api.spotify.com/v1/audio-analysis/4MY8NLRDPXKn6CCsGLweLL,249360.0,4.0,
0.657,0.605,3.0,-9.838,0.0,0.0414,0.639,0.866,0.0822,0.481,119.029,audio_features,2cSUXR0BEkEA97sYtQWTeA,spotify:track:2cSUXR0BEkEA97sYtQWTeA,https://api.spotify.com/v1/tracks/2cSUXR0BEkEA97sYtQWTeA,https://api.spotify.com/v1/audio-analysis/2cSUXR0BEkEA97sYtQWTeA,210933.0,4.0,
0.353,0.495,2.0,-6.722,1.0,0.0364,0.661,1.05e-05,0.0923,0.161,132.638,audio_features,03U87iLxIu0MonYKasaKVe,spotify:track:03U87iLxIu0MonYKasaKVe,https://api.spotify.com/v1/tracks/03U87iLxIu0MonYKasaKVe,https://api.spotify.com/v1/audio-analysis/03U87iLxIu0MonYKasaKVe,274668.0,3.0,
0.379,0.306,1.0,-14.446,1.0,0.0305,0.942,0.323,0.123,0.157,147.902,audio_features,05lBuZWQ2OhQuzoCSIkvUF,spotify:track:05lBuZWQ2OhQuzoCSIkvUF,https://api.spotify.com/v1/tracks/05lBuZWQ2OhQuzoCSIkvUF,https://api.spotify.com/v1/audio-analysis/05lBuZWQ2OhQuzoCSIkvUF,336613.0,4.0,
0.494,0.74,2.0,-6.51,1.0,0.0454,0.25,0.00678,0.0837,0.179,133.002,audio_features,5BNwBYyavs7IHs9vdHOuIc,spotify:track:5BNwBYyavs7IHs9vdHOuIc,https://api.spotify.com/v1/tracks/5BNwBYyavs7IHs9vdHOuIc,https://api.spotify.com/v1/audio-analysis/5BNwBYyavs7IHs9vdHOuIc,271667.0,4.0,
0.565,0.478,0.0,-12.228,1.0,0.05,0.277,0.0254,0.086,0.138,103.995,audio_features,2BgMaDIIVCE0a8fH4VbgwG,spotify:track:2BgMaDIIVCE0a8fH4VbgwG,https://api.spotify.com/v1/tracks/2BgMaDIIVCE0a8fH4VbgwG,https://api.spotify.com/v1/audio-analysis/2BgMaDIIVCE0a8fH4VbgwG,291027.0,4.0,
0.873,0.505,4.0,-11.147,0.0,0.0308,0.67,0.269,0.136,0.69,110.007,audio_features,6Kh2MA4vSjszWYiiWS1zZj,spotify:track:6Kh2MA4vSjszWYiiWS1zZj,https://api.spotify.com/v1/tracks/6Kh2MA4vSjszWYiiWS1zZj,https://api.spotify.com/v1/audio-analysis/6Kh2MA4vSjszWYiiWS1zZj,210013.0,4.0,
0.466,0.213,9.0,-13.164,0.0,0.117,0.284,0.00466,0.115,0.155,75.015,audio_features,0R4ZIyB0wMl4rVN8MLZsbk,spotify:track:0R4ZIyB0wMl4rVN8MLZsbk,https://api.spotify.com/v1/tracks/0R4ZIyB0wMl4rVN8MLZsbk,https://api.spotify.com/v1/audio-analysis/0R4ZIyB0wMl4rVN8MLZsbk,250480.0,4.0,
0.695,0.672,1.0,-6.109,0.0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,audio_features,4qqArAiTPueDxIp7cf87h7,spotify:track:4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,235827.0,4.0,
0.654,0.796,2.0,-4.761,0.0,0.122,0.0188,0.0,0.0948,0.491,108.854,audio_features,7kJlTKjNZVT26iwiDUVhRm,spotify:track:7kJlTKjNZVT26iwiDUVhRm,https://api.spotify.com/v1/tracks/7kJlTKjNZVT26iwiDUVhRm,https://api.spotify.com/v1/audio-analysis/7kJlTKjNZVT26iwiDUVhRm,178583.0,4.0,
0.779,0.717,6.0,-9.7,0.0,0.0335,0.0125,0.0536,0.355,0.789,115.384,audio_features,300zfRaCgTmEm5Eqe3HqZZ,spotify:track:300zfRaCgTmEm5Eqe3HqZZ,https://api.spotify.com/v1/tracks/300zfRaCgTmEm5Eqe3HqZZ,https://api.spotify.com/v1/audio-analysis/300zfRaCgTmEm5Eqe3HqZZ,240800.0,4.0,
0.693,0.887,10.0,-3.572,1.0,0.0378,0.00905,0.000118,0.777,0.656,116.502,audio_features,4xTMKnLtz1PVfZRElleujx,spotify:track:4xTMKnLtz1PVfZRElleujx,https://api.spotify.com/v1/tracks/4xTMKnLtz1PVfZRElleujx,https://api.spotify.com/v1/audio-analysis/4xTMKnLtz1PVfZRElleujx,224680.0,4.0,
0.569,0.508,7.0,-12.823,1.0,0.0502,0.768,0.0,0.145,0.647,167.624,audio_features,01YROQCnF1AQm7SCWJmD2o,spotify:track:01YROQCnF1AQm7SCWJmD2o,https://api.spotify.com/v1/tracks/01YROQCnF1AQm7SCWJmD2o,https://api.spotify.com/v1/audio-analysis/01YROQCnF1AQm7SCWJmD2o,196560.0,4.0,
